episode,reward,avg_100
445,-174.46300855683907,-182.21384506260864
446,-182.15861023068132,-182.1601802034443
447,-178.12441173755292,-182.1602047134736
448,-184.435907666984,-182.16937739371963
449,-181.11741895316405,-182.13656053469177
450,-183.65978431533523,-182.1394281802859
451,-185.6765802373083,-182.22734062845626
452,-184.10681705456417,-182.2972526467372
453,-179.60119451213723,-182.20896279302258
454,-188.50742553635203,-182.25426014582663
455,-183.29540739270809,-182.22405876742482
456,-177.33038819249424,-182.2186823839154
457,-184.10726205944596,-182.28695052134717
458,-174.91761305419934,-182.16568957870766
459,-176.97799295710166,-182.16914842757942
460,-181.80375677678873,-182.14254614288205
461,-181.02707595660263,-182.0811811331952
462,-181.52691363335583,-182.05305488353565
463,-187.25155881317212,-182.13188625657014
464,-180.76029722699957,-182.1278265909611
465,-179.48119653961427,-182.14604508090395
466,-185.31620823171878,-182.1978961097142
467,-184.56292601169088,-182.23960036921846
468,-172.12836311469738,-182.1209269730498
469,-176.19723107592506,-182.08198356634477
470,-177.7009625765106,-182.02928710702602
471,-187.6987830369441,-182.03568001426711
472,-185.73882989934657,-182.04900977448588
473,-176.01437858446823,-182.00273776174046
474,-173.44570810827994,-181.90042444418253
475,-182.33007405568017,-181.8764689963349
476,-188.64921332715147,-181.95841152179372
477,-182.1689319035785,-181.89381819869462
478,-175.7704717374212,-181.8402433842882
479,-185.44023383409612,-181.83429987047907
480,-183.74653799482397,-181.91353294676074
481,-187.8837099065413,-181.9398866706876
482,-176.7810331108219,-181.824551056298
483,-187.8631138311577,-181.91842383752427
484,-172.09812502338616,-181.76772257469102
485,-177.17728919152202,-181.69526294393006
486,-180.98382691280736,-181.64636927106503
487,-183.34942845714858,-181.68953231126164
488,-187.46245204352306,-181.79549211505517
489,-183.4342280677722,-181.89041201676875
490,-186.98656707252448,-181.92488395655602
491,-181.5104058671645,-181.97339690409248
492,-181.31610241283056,-181.9591824883555
493,-183.71905084685397,-181.96116224499215
494,-184.83736761905024,-182.07952605585626
495,-187.05485197206946,-182.2198279263513
496,-187.89563306711827,-182.34772611445334
497,-185.20928911077294,-182.4373895323826
498,-186.14745378587094,-182.4672168798
499,-187.40637876532872,-182.5358181337119
500,-185.50594319808917,-182.51220910437513
