episode,reward,avg_100
260,-189.835926482795,-189.37968268097097
261,-190.23720007410552,-189.32982302113652
262,-193.14938429930132,-189.374883833606
263,-181.72584514584963,-189.26416671789696
264,-192.46165378508454,-189.27547017970127
265,-184.4949339590701,-189.19158756518857
266,-191.65556919192656,-189.16330923430334
267,-190.7815513145567,-189.18302777397187
268,-192.57994647363742,-189.19257974742663
269,-188.1608951223222,-189.1947661563978
270,-187.736045420853,-189.18496636824125
271,-193.90845224802155,-189.16249043659639
272,-194.05001071420412,-189.22156269564218
273,-189.45496284758616,-189.2701021267959
274,-186.8028503363534,-189.25898731507164
275,-186.36046277518608,-189.1697327605865
276,-185.23636907665053,-189.21117956753355
277,-193.62255505966,-189.34336057827105
278,-185.2078594862977,-189.24323037511556
279,-190.1207701870217,-189.20904695592463
280,-173.15633645390685,-189.1162810654863
281,-189.00537993125462,-189.09186243735806
282,-193.7049427061787,-189.0992043509585
283,-194.11054866870236,-189.1164000059893
284,-189.9783324355486,-189.06850926073537
285,-184.137595000448,-188.97763581626293
286,-185.93304649830492,-189.09529414342046
287,-190.6367390422848,-189.09667376186604
288,-193.05705903067994,-189.10232564553527
289,-190.31074262911514,-189.0831000861803
290,-188.3698586618261,-189.01455438104756
291,-190.21035198100236,-188.96216787567778
292,-185.07270875033697,-188.92265190086817
293,-184.12477143904465,-188.87700739050618
294,-185.33268269487618,-188.88018926881423
295,-195.00881571277128,-188.9657540124434
296,-188.32551393477036,-188.95664649139954
297,-190.8865898805401,-188.96057106194266
298,-188.33274408664548,-188.9308301322649
299,-188.5003782277192,-188.89123689292984
300,-185.75696098303536,-188.92229964280176
301,-186.88196101660662,-188.89648546382506
302,-185.371582067899,-188.78948131613654
303,-183.61460266085822,-188.780373607818
304,-184.01416898649077,-188.70079178278195
305,-193.04938179684206,-188.78363368675102
306,-185.95669955005044,-188.71589336826347
307,-191.99107596738034,-188.72322302413278
308,-189.04753746018562,-188.7236125525309
309,-193.37120562228614,-188.7789002190503
310,-181.85802891698577,-188.68697629192556
311,-195.1614396555578,-188.72034689926826
312,-180.66651650761648,-188.6156385168041
313,-192.89957450825304,-188.61567283206932
314,-193.8269733052491,-188.76736264242066
315,-186.9788006447203,-188.7533144031694
316,-189.85184606918418,-188.72724037453415
317,-188.36257642962764,-188.7696777164407
318,-190.70790236796893,-188.76907292254188
319,-188.506781674838,-188.761878042381
320,-190.2279372461114,-188.7513086005052
321,-190.17495095575103,-188.8936849210446
322,-174.49544773751927,-188.74459428085032
323,-191.07023149227908,-188.7637820351139
324,-180.01545722508948,-188.65161431761223
325,-189.4057280687339,-188.63542916670048
326,-185.64832524091972,-188.55915776218768
327,-186.45268140322153,-188.46671439846523
328,-187.30014643700557,-188.40421549747109
329,-182.71615894307462,-188.41820944338596
330,-190.12864906873614,-188.37029055051656
331,-193.84321399579267,-188.45555320886197
332,-183.5352250178745,-188.37229275157463
333,-191.40221782721122,-188.3650825442212
