episode,reward,avg_100
199,-45.99714413745429,-79.457807321072
200,-21.70667429802886,-78.72015876170272
201,3.9372142556127727,-78.2663269536606
202,-88.44098624464434,-78.20266055035988
203,8.324164282964212,-77.01893411150508
204,-117.50011325848996,-76.76048323802577
205,-97.26551262952304,-76.47111460234711
206,66.97823173823527,-74.79583558279896
207,-135.27874732642246,-74.922244941868
208,-120.690476282499,-75.01638286184163
209,-91.35377597362411,-74.40221438182277
210,-67.65299864583348,-74.21829432162106
211,-5.861882977026748,-73.1448749313634
212,-139.109602325603,-73.350699223699
213,-26.933392251821687,-71.89326236349511
214,-78.94475910790112,-72.23148278780386
215,-0.5143980824366201,-70.92604769059808
216,64.37615997697932,-69.96274660511526
217,-61.29349824298821,-69.66349497301087
218,-3.5508595015388433,-68.53533793604153
219,-129.2536570128618,-68.36369808368099
220,-126.60749637047768,-68.24409079062966
221,66.40295391809465,-67.26965018652635
222,-125.68391548110985,-68.22255810635899
223,-109.21903296404757,-68.9192624967581
224,53.41876064680004,-66.83874859356887
225,-135.61937901675233,-66.5770257748368
226,-140.55513172596176,-66.5565317879113
227,-111.31574069370706,-66.3624545185828
228,-83.41660253605215,-65.56868518021395
229,3.039590000341337,-64.79740466533192
230,-35.015432599499036,-63.80239129674705
231,-14.877932539244506,-62.73133998224545
232,74.40584203699362,-60.48993281379697
233,13.905318972600796,-60.05811727496193
234,-82.19701836581059,-59.45214856921673
235,-72.8002531256207,-58.67399456470608
236,39.278256978455445,-57.683188078631254
237,-114.12796569373319,-58.15330920710643
238,-94.81868874132078,-57.8797024013418
239,33.98874530767954,-56.94109109313512
240,-105.03109199605852,-56.7290108314568
241,1.8047867102846453,-55.88095856857153
242,-142.98916782130405,-57.16168512405426
243,-128.92678733966147,-57.70223958360884
244,-32.72895156490399,-57.95312377623438
245,-28.305217335189,-57.31524927822632
246,43.200465986294816,-55.459040161286985
247,-126.12006050968589,-55.55589793326297
248,17.314412033932964,-54.761395934285574
249,8.237837016000178,-53.273987287082974
250,-109.74356392301847,-52.941147224488596
251,-117.58708803501793,-52.72680175272828
252,-117.47665177052573,-52.528439083896444
253,-67.93443310360281,-52.36323701133154
254,-138.63305592692387,-53.085095177470066
255,48.92951639424561,-52.00680218665734
256,74.6707629227191,-49.859516922274295
257,-127.2899773593303,-50.629216496113706
258,-136.55173859016423,-51.68569321045854
259,0.4143330602863289,-51.24789791941309
260,-96.46083210346656,-51.518326039897694
261,31.721966448173493,-51.27686466145185
262,-103.0130566894676,-50.87405606083772
263,-122.62299775712351,-52.00680227010571
264,-67.10991109292414,-52.54921353387087
265,79.14646098907056,-51.650761341391615
266,-116.66964309694087,-51.352841035253604
267,-102.70369250554614,-52.46225014859256
268,-65.7842201247108,-52.696234217451796
