episode,reward,avg_100
476,-110.52323663204946,-108.80915541175966
477,-106.55376213978182,-108.69609869961951
478,-68.1188104392716,-108.32737503290893
479,-114.04820582573645,-108.03834060867625
480,-113.70927229716548,-107.90590671284632
481,-102.9365077970131,-107.75809792933889
482,-101.72683143084706,-107.40232692250946
483,-107.25653847280346,-107.4153046670091
484,-111.34233585986877,-107.44624979096234
485,-102.9290449617814,-107.41595524774037
486,-104.66812073931195,-107.20343724808943
487,-72.45125978471205,-106.87470940699527
488,-107.64933016684917,-106.69619782217127
489,-89.33355298088885,-106.55434843220854
490,-106.0904495918932,-106.57003708444292
491,-107.33576563329125,-106.59506554720988
492,-110.94182008693096,-106.42097943306713
493,-82.98333547636756,-106.1104742366214
494,-75.74999782187456,-105.72885321492873
495,-110.6811731656148,-105.72351993663513
496,-106.52910981427438,-105.70159398550571
497,-107.69780542297144,-105.87878904138798
498,-111.16088041938308,-105.94950471841555
499,-94.78648948324869,-105.5492515627092
500,-112.81994558021493,-105.44887531288572
